Fwd Seg Size Min,URG Flag Cnt,Init Fwd Win Byts,Bwd Pkts/s,Fwd Act Data Pkts,Flow Pkts/s,Bwd Pkt Len Min,Fwd Pkt Len Min,Pkt Len Min,Protocol,label
-0.293109117,-0.367796454,-0.793820722,-0.472032092,-0.541602611,-0.484557306,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.793898216,-0.472032092,-0.541602611,-0.440417257,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.180607989,-0.472020662,-0.541602611,-0.484535292,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
0.788149239,-0.367796454,1.267838767,-0.471800719,2.588822134,-0.484333907,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
-1.374367473,-0.367796454,-0.815519138,-0.47029145,-0.541602611,-0.482876233,3.004315351,2.195443788,2.232857812,1.981179119,0
1.508988142,-0.367796454,1.267838767,3.275570718,-0.541602611,3.134931968,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
-0.293109117,-0.367796454,-0.180607989,-0.4719997,0.241003575,-0.484519829,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.180607989,-0.453223546,-0.345951065,-0.4686625,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
1.508988142,-0.367796454,1.267838767,0.777168845,-0.541602611,0.721939075,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
-0.293109117,-0.367796454,-0.180607989,-0.471986178,0.241003575,-0.48450194,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
1.508988142,-0.367796454,1.267838767,1.401769313,-0.541602611,1.325187299,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
0.788149239,-0.367796454,-0.180607989,-0.472031353,-0.541602611,-0.484556954,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,4.141406483,-0.472032092,-0.541602611,-0.470079414,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.180607989,-0.453971356,-0.345951065,-0.469294464,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
0.788149239,2.718895161,-0.796765507,0.152568376,-0.541602611,0.118690852,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
-1.374367473,-0.367796454,-0.815519138,-0.46216998,-0.541602611,-0.475032399,0.803946787,1.730761962,1.76086778,1.981179119,0
0.788149239,2.718895161,-0.796765507,0.063339738,-0.541602611,0.032512535,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
-0.293109117,-0.367796454,-0.180607989,-0.472020297,-0.541602611,-0.484534586,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-1.374367473,-0.367796454,-0.815519138,-0.471760645,-0.345951065,-0.484295203,0.697132779,1.472605391,1.498651096,1.981179119,0
0.788149239,2.718895161,-0.796765507,0.152568376,-0.541602611,0.118690852,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
-0.293109117,-0.367796454,-0.795603092,-0.472032092,-0.541602611,-0.438153662,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
0.788149239,-0.367796454,1.267838767,-0.471807714,2.588822134,-0.484330813,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
1.508988142,-0.367796454,1.267838767,-0.263831936,-0.541602611,-0.28347463,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
-0.293109117,-0.367796454,-0.180607989,-0.472011954,0.436655122,-0.484537921,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
0.788149239,2.718895161,-0.796765507,0.27748847,-0.541602611,0.239340497,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
-0.293109117,-0.367796454,-0.795990563,-0.472032092,-0.541602611,-0.484537702,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-1.374367473,-0.367796454,-0.815519138,-0.470021576,-0.541602611,-0.482615585,1.615733248,1.57586802,1.603537769,1.981179119,0
0.788149239,2.718895161,-0.796765507,0.27748847,-0.541602611,0.239340497,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
0.788149239,2.718895161,-0.796765507,0.152568376,-0.541602611,0.118690852,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
-0.293109117,-0.367796454,-0.180607989,-0.472024733,0.436655122,-0.48454874,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.793898216,-0.472032092,-0.541602611,-0.441975144,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.180607989,-0.47203164,1.806215948,-0.484556903,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
1.508988142,-0.367796454,1.267838767,3.275570718,-0.541602611,3.134931968,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
-0.293109117,-0.367796454,-0.180607989,-0.472029351,-0.345951065,-0.484554724,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-1.374367473,-0.367796454,-0.815519138,-0.460811725,-0.541602611,-0.473720577,0.761221184,1.627499334,1.655981106,1.981179119,0
1.508988142,-0.367796454,1.267838767,1.401769313,-0.541602611,1.325187299,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
-0.293109117,-0.367796454,4.162794921,-0.472032092,-0.541602611,-0.378101802,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.793898216,-0.472032092,-0.541602611,-0.439872318,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.793820722,-0.472032092,-0.541602611,-0.484557304,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-1.374367473,-0.367796454,-0.815519138,-0.47182065,-0.541602611,-0.484353157,2.021626478,1.885655904,1.918197791,1.981179119,0
-0.293109117,-0.367796454,-0.180607989,-0.472029525,-0.345951065,-0.484554892,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.795525597,-0.472032092,-0.541602611,-0.458703876,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.793820722,-0.472032092,-0.541602611,-0.484557303,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.810791983,-0.472032092,-0.541602611,3.134931968,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-1.374367473,-0.367796454,-0.815519138,-0.471920375,-0.345951065,-0.484449473,0.590318771,1.214448821,1.236434411,1.981179119,0
-0.293109117,-0.367796454,-0.180607989,-0.472017207,0.241003575,-0.484534368,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
0.788149239,-0.367796454,1.267838767,-0.47181694,2.588822134,-0.484349574,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
-0.293109117,2.718895161,-0.807227243,-0.380627146,-0.541602611,-0.396277143,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.180607989,-0.45228188,-0.345951065,-0.467866709,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-1.374367473,-0.367796454,-0.815519138,-0.46077803,-0.541602611,-0.473688034,0.868035192,1.885655904,1.918197791,1.981179119,0
1.508988142,-0.367796454,1.267838767,1.401769313,-0.541602611,1.325187299,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
0.788149239,2.718895161,-0.796765507,0.063339738,-0.541602611,0.032512535,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
0.788149239,2.718895161,-0.796765507,0.152568376,-0.541602611,0.118690852,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
1.508988142,-0.367796454,1.267838767,1.401769313,-0.541602611,1.325187299,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
-0.293109117,-0.367796454,-0.180607989,-0.450243704,-0.345951065,-0.466144271,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.795835575,-0.472032092,-0.541602611,-0.459766348,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-1.374367473,-0.367796454,-0.815519138,-0.470747347,-0.541602611,-0.483316545,2.876138542,1.730761962,1.76086778,1.981179119,0
-0.293109117,-0.367796454,-0.790720948,-0.472032092,-0.345951065,-0.442794033,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-1.374367473,-0.367796454,-0.815519138,-0.47176638,-0.541602611,-0.484300743,2.534333716,1.627499334,1.655981106,1.981179119,0
-1.374367473,-0.367796454,-0.815519138,-0.471931575,-0.345951065,-0.48446029,3.517022589,1.988918532,2.023084464,1.981179119,0
1.508988142,-0.367796454,1.267838767,1.401769313,-0.541602611,1.325187299,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
-0.293109117,-0.367796454,-0.180607989,-0.471584617,-0.345951065,-0.484299727,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-1.374367473,-0.367796454,-0.815519138,-0.469249908,-0.541602611,-0.481870297,2.277980097,1.679130648,1.708424443,1.981179119,0
-1.374367473,-0.367796454,-0.815519138,-0.471944913,-0.345951065,-0.484473172,2.042989279,1.214448821,1.236434411,1.981179119,0
-1.374367473,-0.367796454,-0.815519138,-0.462616005,-0.541602611,-0.475463177,3.346120177,2.09218116,2.127971138,1.981179119,0
-1.374367473,-0.367796454,-0.815519138,-0.472015767,-0.541602611,-0.484541604,1.38074243,1.266080135,1.288877748,1.981179119,0
-0.293109117,-0.367796454,-0.793898216,-0.472032092,-0.541602611,-0.439313754,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-1.374367473,-0.367796454,-0.815519138,-0.469920767,-0.541602611,-0.482518222,2.534333716,1.627499334,1.655981106,1.981179119,0
1.508988142,-0.367796454,1.267838767,3.275570718,-0.541602611,3.134931968,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
0.788149239,2.718895161,-0.796765507,0.152568376,-0.541602611,0.118690852,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
-0.293109117,-0.367796454,-0.180607989,-0.472029373,-0.345951065,-0.484554744,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.805599862,-0.472032092,-0.541602611,-0.45439496,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
0.788149239,2.718895161,-0.796765507,0.152568376,-0.541602611,0.118690852,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
-1.374367473,-0.367796454,-0.815519138,-0.457890195,-0.541602611,-0.470898921,0.718495581,1.524236705,1.551094432,1.981179119,0
0.788149239,-0.367796454,1.267838767,-0.47183082,2.588822134,-0.48435326,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
-1.374367473,-0.367796454,-0.815519138,-0.45654613,-0.541602611,-0.469600804,2.363431303,1.369342763,1.393764422,1.981179119,0
-0.293109117,-0.367796454,-0.180607989,-0.472031119,1.610564401,-0.484556521,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-1.374367473,-0.367796454,-0.815519138,-0.468479862,-0.541602611,-0.481126576,1.466193636,1.266080135,1.288877748,1.981179119,0
-0.293109117,-0.367796454,-0.795835575,-0.472032092,-0.541602611,-0.45906801,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.180607989,-0.471982566,0.241003575,-0.484502705,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
1.508988142,-0.367796454,1.267838767,1.401769313,-0.541602611,1.325187299,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
-1.374367473,-0.367796454,-0.815519138,-0.471857801,-0.345951065,-0.484389038,2.000263676,1.524236705,1.551094432,1.981179119,0
0.788149239,2.718895161,-0.796765507,0.152568376,-0.541602611,0.118690852,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
1.508988142,-0.367796454,1.267838767,3.275570718,-0.541602611,3.134931968,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
-0.293109117,-0.367796454,-0.795835575,-0.472032092,-0.345951065,-0.465771094,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.180607989,-0.472027317,0.436655122,-0.484551442,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,2.718895161,-0.805367379,-0.327893523,-0.541602611,-0.345346243,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-1.374367473,-0.367796454,-0.815519138,-0.471738692,-0.541602611,-0.484274001,1.872086867,1.988918532,2.023084464,1.981179119,0
-1.374367473,-0.367796454,-0.815519138,-0.472032092,-0.345951065,-0.484551835,-0.435095705,0.698135681,0.712001042,1.981179119,0
-0.293109117,-0.367796454,-0.180607989,-0.472019306,0.436655122,-0.484545708,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-1.374367473,-0.367796454,-0.815519138,-0.464611097,-0.541602611,-0.477390066,0.825309589,1.782393276,1.813311117,1.981179119,0
-0.293109117,2.718895161,-0.795603092,-0.392295862,-0.541602611,-0.40754696,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
1.508988142,-0.367796454,1.267838767,3.275570718,-0.541602611,3.134931968,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
-0.293109117,-0.367796454,-0.180607989,-0.471944144,0.241003575,-0.484463935,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.180607989,-0.472027479,0.436655122,-0.48455196,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
1.508988142,-0.367796454,1.267838767,1.401769313,-0.541602611,1.325187299,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
-0.293109117,-0.367796454,4.162794921,-0.472022812,0.436655122,-0.484547768,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
0.788149239,2.718895161,-0.796765507,0.063339738,-0.541602611,0.032512535,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
-0.293109117,-0.367796454,-0.79575808,-0.472032092,-0.345951065,-0.469682757,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
1.508988142,-0.367796454,1.267838767,3.275570718,-0.541602611,3.134931968,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
0.788149239,2.718895161,-0.796765507,0.063339738,-0.541602611,0.032512535,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
0.427729787,-0.367796454,-0.180607989,-0.47203138,-0.541602611,-0.484556941,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
0.788149239,2.718895161,-0.796765507,0.27748847,-0.541602611,0.239340497,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
-0.293109117,-0.367796454,-0.815441643,-0.327893523,-0.541602611,-0.345346243,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.795680586,-0.472031952,-0.150299518,-0.484557134,0.547593168,-0.437753228,-0.441752369,-0.475197156,0
-1.374367473,-0.367796454,-0.815519138,-0.471741378,-0.541602611,-0.484276595,1.551644843,1.782393276,1.813311117,1.981179119,0
-0.293109117,-0.367796454,4.160392597,-0.472032092,-0.541602611,-0.439313754,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-1.374367473,-0.367796454,-0.815519138,-0.468526383,-0.541602611,-0.481171506,1.081663208,1.782393276,1.813311117,1.981179119,0
-0.293109117,-0.367796454,-0.180607989,-0.472029342,-0.345951065,-0.484554715,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.180607989,-0.472010509,0.436655122,-0.484535037,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
1.508988142,-0.367796454,1.267838767,1.401769313,-0.541602611,1.325187299,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
-1.374367473,-0.367796454,-0.815519138,-0.4685653,-0.541602611,-0.481209092,1.701184454,1.627499334,1.655981106,1.981179119,0
1.508988142,-0.367796454,1.267838767,-0.263831936,-0.541602611,-0.28347463,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
1.508988142,-0.367796454,1.267838767,3.275570718,-0.541602611,3.134931968,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
-0.293109117,-0.367796454,-0.795603092,-0.472032092,-0.541602611,-0.471490623,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.180607989,-0.472030092,0.241003575,-0.484555163,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-1.374367473,-0.367796454,-0.815519138,-0.462568449,-0.541602611,-0.475417247,0.633044374,1.317711449,1.341321085,1.981179119,0
-0.293109117,-0.367796454,-0.793820722,-0.472032092,-0.541602611,-0.484557305,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-1.374367473,-0.367796454,-0.815519138,-0.471693173,-0.345951065,-0.484230038,1.743910057,1.679130648,1.708424443,1.981179119,0
1.508988142,-0.367796454,1.267838767,3.275570718,-0.541602611,3.134931968,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
-0.293109117,-0.367796454,-0.795680586,-0.472032092,-0.345951065,-0.478890112,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
1.508988142,-0.367796454,1.267838767,-0.183754953,-0.541602611,-0.206135114,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
-1.374367473,-0.367796454,-0.815519138,-0.4580485,-0.541602611,-0.471051814,1.637096049,1.266080135,1.288877748,1.981179119,0
-1.374367473,-0.367796454,-0.815519138,-0.458599824,-0.541602611,-0.471584291,3.175217764,1.679130648,1.708424443,1.981179119,0
-0.293109117,-0.367796454,0.101548912,-0.471830419,5.327943786,-0.484412421,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.180607989,-0.47202926,-0.345951065,-0.484554636,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
1.508988142,-0.367796454,1.267838767,0.777168845,-0.541602611,0.721939075,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
-0.293109117,-0.367796454,-0.793820722,-0.472032092,-0.541602611,-0.484557305,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.180607989,-0.472031157,1.023609761,-0.484556498,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-1.374367473,-0.367796454,-0.815519138,-0.465491773,-0.541602611,-0.478240636,2.363431303,1.369342763,1.393764422,1.981179119,0
1.508988142,-0.367796454,1.267838767,0.46486861,-0.541602611,0.420314964,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
-0.293109117,-0.367796454,-0.180607989,-0.472029623,-0.345951065,-0.484554986,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.180607989,-0.472006256,0.241003575,-0.484529923,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-1.374367473,-0.367796454,-0.815519138,-0.472032092,-0.345951065,-0.484548695,-0.435095705,0.698135681,0.712001042,1.981179119,0
0.788149239,-0.367796454,1.267838767,-0.471822203,2.588822134,-0.484354657,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
-1.374367473,-0.367796454,-0.815519138,-0.471822295,-0.541602611,-0.484354746,5.076507106,1.317711449,1.341321085,1.981179119,0
-0.293109117,-0.367796454,-0.180607989,-0.472026963,0.436655122,-0.484551002,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-1.374367473,-0.367796454,-0.815519138,-0.472032092,-0.345951065,-0.484548523,-0.435095705,0.698135681,0.712001042,1.981179119,0
1.508988142,-0.367796454,1.267838767,3.275570718,-0.541602611,3.134931968,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
-1.374367473,-0.367796454,-0.815519138,-0.456417081,-0.541602611,-0.469476166,3.367482978,2.143812474,2.180414475,1.981179119,0
-0.293109117,-0.367796454,-0.180607989,-0.472019558,0.436655122,-0.484545266,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-1.374367473,-0.367796454,-0.815519138,-0.472032092,-0.345951065,-0.484557329,-0.435095705,9.940140892,10.09935835,1.981179119,0
1.508988142,-0.367796454,1.267838767,3.275570718,-0.541602611,3.134931968,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
-0.293109117,2.718895161,-0.73631992,-0.375939713,-0.541602611,-0.391749952,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-1.374367473,-0.367796454,-0.815519138,-0.471605258,-0.345951065,-0.484145129,0.376690755,1.524236705,1.551094432,1.981179119,0
-0.293109117,-0.367796454,-0.180607989,-0.472010959,0.436655122,-0.484535502,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
1.508988142,-0.367796454,1.267838767,3.275570718,-0.541602611,3.134931968,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
-0.293109117,-0.367796454,-0.180607989,-0.472010299,0.241003575,-0.484532113,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
1.508988142,-0.367796454,1.267838767,1.401769313,-0.541602611,1.325187299,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
-0.293109117,-0.367796454,-0.795990563,-0.472032092,-0.541602611,-0.484536315,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
1.508988142,-0.367796454,1.267838767,3.275570718,-0.541602611,3.134931968,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
0.788149239,2.718895161,-0.796765507,-0.131340928,-0.541602611,-0.155512886,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
-0.293109117,-0.367796454,-0.793820722,-0.472032092,-0.541602611,-0.484557304,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.180607989,-0.472007838,-0.541602611,-0.48451052,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.180607989,-0.472017673,0.436655122,-0.484541455,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.180607989,-0.472031414,2.393170587,-0.484556716,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
1.508988142,-0.367796454,1.267838767,3.275570718,-0.541602611,3.134931968,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
-0.293109117,-0.367796454,-0.180607989,-0.472012621,0.241003575,-0.484536685,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
0.788149239,-0.367796454,1.267838767,-0.471800563,2.588822134,-0.484333756,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
-0.293109117,-0.367796454,-0.180607989,-0.472010114,0.436655122,-0.484534628,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.180607989,-0.472026728,0.436655122,-0.48455071,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.180607989,-0.47201847,0.436655122,-0.484543275,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
0.788149239,2.718895161,-0.796765507,0.152568376,-0.541602611,0.118690852,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
-0.293109117,2.718895161,-0.775997023,-0.392295862,-0.541602611,-0.40754696,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
1.508988142,-0.367796454,1.267838767,1.401769313,-0.541602611,1.325187299,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
0.788149239,2.718895161,-0.796765507,0.063339738,-0.541602611,0.032512535,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
-0.293109117,-0.367796454,-0.180607989,-0.446275372,-0.345951065,-0.462790683,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-1.374367473,-0.367796454,-0.815519138,-0.472032092,-0.150299518,-0.48455382,-0.435095705,2.143812474,2.180414475,1.981179119,0
-0.293109117,-0.367796454,-0.180607989,-0.472029735,-0.345951065,-0.484555094,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-1.374367473,-0.367796454,-0.815519138,-0.463045035,-0.541602611,-0.475877541,0.84667239,1.83402459,1.865754454,1.981179119,0
-0.293109117,-0.367796454,-0.180607989,-0.472030543,1.023609761,-0.484556174,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-1.374367473,-0.367796454,-0.815519138,-0.471952341,-0.541602611,-0.484480346,1.615733248,1.524236705,1.551094432,1.981179119,0
-0.293109117,-0.367796454,-0.180607989,-0.472031306,1.610564401,-0.48455651,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-1.374367473,-0.367796454,-0.815519138,-0.464142402,-0.541602611,-0.476937394,3.367482978,2.143812474,2.180414475,1.981179119,0
-0.293109117,-0.367796454,-0.795680586,-0.472032092,-0.541602611,-0.46723924,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.795680586,-0.472032092,-0.541602611,-0.454141494,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-1.374367473,-0.367796454,-0.815519138,-0.46216998,-0.541602611,-0.475032399,0.697132779,1.472605391,1.498651096,1.981179119,0
0.788149239,-0.367796454,1.267838767,-0.471845021,2.588822134,-0.484367661,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
-0.293109117,-0.367796454,-0.793898216,-0.472032092,-0.541602611,-0.42887292,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
0.788149239,2.718895161,-0.796765507,0.063339738,-0.541602611,0.032512535,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
-1.374367473,-0.367796454,-0.815519138,-0.471835016,-0.541602611,-0.484367032,1.573007644,1.524236705,1.551094432,1.981179119,0
-1.374367473,-0.367796454,-0.815519138,-0.466841507,-0.541602611,-0.479544228,2.534333716,1.627499334,1.655981106,1.981179119,0
-0.293109117,-0.367796454,-0.180607989,-0.472011995,0.436655122,-0.484536574,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-1.374367473,-0.367796454,-0.815519138,-0.46216998,-0.541602611,-0.475032399,0.910760795,1.162817507,1.183991074,1.981179119,0
-1.374367473,-0.367796454,-0.815519138,-0.464461178,-0.541602611,-0.477245271,0.675769978,1.420974077,1.446207759,1.981179119,0
1.508988142,-0.367796454,1.267838767,-0.263831936,-0.541602611,-0.28347463,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
0.788149239,-0.367796454,1.267838767,-0.471769317,2.588822134,-0.484303579,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
-0.293109117,-0.367796454,-0.795680586,-0.472032092,-0.345951065,-0.484529201,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-1.374367473,-0.367796454,-0.815519138,-0.471957358,-0.345951065,-0.484485191,1.402105232,1.214448821,1.236434411,1.981179119,0
-1.374367473,-0.367796454,-0.815519138,-0.471822054,-0.345951065,-0.484354513,1.850724065,1.420974077,1.446207759,1.981179119,0
1.508988142,-0.367796454,1.267838767,-0.237806917,-0.541602611,-0.258339287,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
-0.293109117,-0.367796454,-0.793820722,-0.472032092,-0.541602611,-0.484557305,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,2.718895161,-0.736474908,-0.471598969,-0.541602611,-0.484243633,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-1.374367473,-0.367796454,-0.815519138,-0.471968568,-0.345951065,-0.484496018,1.444830835,1.730761962,1.76086778,1.981179119,0
-0.293109117,-0.367796454,-0.180607989,-0.472031197,1.023609761,-0.484556676,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
0.788149239,2.718895161,-0.796765507,-0.263831936,-0.541602611,-0.28347463,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
-0.293109117,-0.367796454,-0.180607989,-0.472032006,-0.541602611,-0.484557288,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
1.508988142,-0.367796454,1.267838767,0.777168845,-0.541602611,0.721939075,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
-0.293109117,-0.367796454,-0.795603092,-0.472032092,-0.541602611,-0.378101802,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
